Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
abbey-bornem-engineered-wood-flooring-14mm-x-190mm-natural-brushed-uv-oiled,Abbey Bornem Engineered Wood Flooring 14mm x 190mm Natural Brushed Uv Oiled,<h2>Abbey Bornem Engineered Wood Flooring 14mm x 190mm Natural Brushed Uv Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,73989BOR,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/abbey_bornem_14mm_natural_brushed_uv_oiled_engineered_10.jpg?v=1779041587,1,Abbey Bornem Engineered Wood Flooring 14mm x 190mm Natural Brushed Uv Oiled,false,Abbey Bornem Engineered Wood Flooring 14mm x 190mm Natural Brushed Uv Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
abbey-bornem-engineered-wood-flooring-14mm-x-190mm-natural-brushed-uv-oiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/abbey_bornem_14mm_natural_brushed_uv_oiled_engineered_13.jpg?v=1779041587,2,Abbey Bornem Engineered Wood Flooring 14mm x 190mm Natural Brushed Uv Oiled,,,,,,,,
herringbone-parquet-engineered-wood-flooring-14mm-ambergrain-oak-brushed-lacquer,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74163AOB,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74163aob-harvest_bl_10.jpg?v=1779041586,1,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,false,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
herringbone-parquet-engineered-wood-flooring-14mm-ambergrain-oak-brushed-lacquer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74163aob-harvest_bl_18.jpg?v=1779041586,2,Herringbone Parquet Engineered Wood Flooring 14mm Ambergrain Oak Brushed Lacquer,,,,,,,,
herringbone-parquet-18mm-engineered-wood-flooring-smoke-white-brushed-oiled,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,<h2>Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74095SWB,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_18mm_smoke_white_brushed_oiled_engineered_14.jpg?v=1779041584,1,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,false,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
herringbone-parquet-18mm-engineered-wood-flooring-smoke-white-brushed-oiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_18mm_smoke_white_brushed_oiled_engineered_18.jpg?v=1779041585,2,Herringbone Parquet 18mm Engineered Wood Flooring Smoke White Brushed Oiled,,,,,,,,
manor-lytham-engineered-wood-flooring-18mm-x190mm-nude-brushed-matt-lacquer,Manor Lytham Engineered Wood Flooring 18mm x190mm Nude Brushed Matt Lacquer,<h2>Manor Lytham Engineered Wood Flooring 18mm x190mm Nude Brushed Matt Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74086LYT,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/manor_lytham_18mm_nude_brushed_matt_lacquered_engineered_16.jpg?v=1779041584,1,Manor Lytham Engineered Wood Flooring 18mm x190mm Nude Brushed Matt Lacquer,false,Manor Lytham Engineered Wood Flooring 18mm x190mm Nude Brushed Matt Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
manor-lytham-engineered-wood-flooring-18mm-x190mm-nude-brushed-matt-lacquer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/manor_lytham_18mm_nude_brushed_matt_lacquered_engineered_14.jpg?v=1779041583,2,Manor Lytham Engineered Wood Flooring 18mm x190mm Nude Brushed Matt Lacquer,,,,,,,,
loire-engineered-wood-flooring-golden-oak-distressed-wax-oil-15mm-x-190mm,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,<h2>Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74091LGO,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/loire_golden_oak_distressed_wax_oil_15mm_engineered_7.jpg?v=1779041583,1,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,false,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
loire-engineered-wood-flooring-golden-oak-distressed-wax-oil-15mm-x-190mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/loire_golden_oak_distressed_wax_oil_15mm_engineered_4.jpg?v=1779041583,2,Loire Engineered Wood Flooring Golden Oak Distressed Wax Oil 15mm x 190mm,,,,,,,,
herringbone-parquet-engineered-wood-flooring-brushed-matt-lacquer-14mm-harvest-oak,Herringbone Parquet Engineered Wood Flooring Brushed Matt Lacquer 14mm Harvest Oak,<h2>Herringbone Parquet Engineered Wood Flooring Brushed Matt Lacquer 14mm Harvest Oak</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,E73509SPH13,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_brushed_matt_lacquer_14mm_harvest_oak_engineered_50.jpg?v=1779041582,1,Herringbone Parquet Engineered Wood Flooring Brushed Matt Lacquer 14mm Harvest Oak,false,Herringbone Parquet Engineered Wood Flooring Brushed Matt Lacquer 14mm Harvest Oak,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
herringbone-parquet-engineered-wood-flooring-brushed-matt-lacquer-14mm-harvest-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_brushed_matt_lacquer_14mm_harvest_oak_engineered_53.jpg?v=1779041582,2,Herringbone Parquet Engineered Wood Flooring Brushed Matt Lacquer 14mm Harvest Oak,,,,,,,,
loire-rich-oak-distressed-wax-oil-15mm-engineered,Loire Rich Oak Distressed Wax Oil 15mm Engineered,<h2>Loire Rich Oak Distressed Wax Oil 15mm Engineered</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74090LRO,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ff-74090lro-10.jpg?v=1779041580,1,Loire Rich Oak Distressed Wax Oil 15mm Engineered,false,Loire Rich Oak Distressed Wax Oil 15mm Engineered,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
loire-rich-oak-distressed-wax-oil-15mm-engineered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ff-74090lro-17.jpg?v=1779041580,2,Loire Rich Oak Distressed Wax Oil 15mm Engineered,,,,,,,,
loire-engineered-wood-flooring-15mm-x-190mm-natural-oak-distressed-wax-oil,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,<h2>Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74089LON,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/natural_wax_oil_13.jpg?v=1779041579,1,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,false,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
loire-engineered-wood-flooring-15mm-x-190mm-natural-oak-distressed-wax-oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/natural_wax_oil_12.jpg?v=1779041580,2,Loire Engineered Wood Flooring 15mm x 190mm Natural Oak Distressed Wax Oil,,,,,,,,
abbey-danson-nude-oak-14mm-x-165mm-brushed-matt-lacquered-engineered-wood-flooring,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,<h2>Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74101DAN,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/abbey_danson_nude_oak_14mm_brushed_matt_lacquered_engineered_15.jpg?v=1779041578,1,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,false,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
abbey-danson-nude-oak-14mm-x-165mm-brushed-matt-lacquered-engineered-wood-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/abbey_danson_nude_oak_14mm_brushed_matt_lacquered_engineered_12.jpg?v=1779041578,2,Abbey Danson Nude Oak 14mm x 165mm Brushed Matt Lacquered Engineered Wood Flooring,,,,,,,,
14mm-herringbone-parquet-engineered-wood-flooring-nude-oak,14mm Herringbone Parquet Engineered Wood Flooring Nude Oak,<h2>14mm Herringbone Parquet Engineered Wood Flooring Nude Oak</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,E73507SPN07,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_14mm_nude_oak_engineered_10.jpg?v=1779041578,1,14mm Herringbone Parquet Engineered Wood Flooring Nude Oak,false,14mm Herringbone Parquet Engineered Wood Flooring Nude Oak,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
14mm-herringbone-parquet-engineered-wood-flooring-nude-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/herringbone_parquet_14mm_nude_oak_engineered_13.jpg?v=1779041577,2,14mm Herringbone Parquet Engineered Wood Flooring Nude Oak,,,,,,,,
herringbone-parquet-engineered-wood-flooring-15mm-rich-oak-hard-wax-oiled,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,<h2>Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74174H,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74174h_1_2.jpg?v=1779041576,1,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,false,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
herringbone-parquet-engineered-wood-flooring-15mm-rich-oak-hard-wax-oiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74174h_10_2.jpg?v=1779041576,2,Herringbone Parquet Engineered Wood Flooring 15mm Rich Oak Hard Wax Oiled,,,,,,,,
abbey-cinder-engineered-wood-flooring-10mm-x-125mm-double-smoked-brushed-lacquer-flooring,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,<h2>Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74172P,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74172h-13.jpg?v=1779041576,1,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,false,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
abbey-cinder-engineered-wood-flooring-10mm-x-125mm-double-smoked-brushed-lacquer-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74172h-16.jpg?v=1779041575,2,Abbey Cinder Engineered Wood Flooring 10mm x 125mm Double Smoked Brushed Lacquer Flooring,,,,,,,,
herringbone-parquet-engineered-wood-flooring-12mm-essence-oak-matt-lacquer,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,<h2>Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer</h2><p>High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.</p>,Factory Direct Flooring,,Engineered Wood Flooring,engineered-wood-flooring,true,Title,Default Title,,,,,,,,74170H,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/74170h-14.jpg?v=1779041574,1,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,false,Herringbone Parquet Engineered Wood Flooring 12mm Essence Oak Matt Lacquer,High-quality engineered wood flooring from Factory Direct Flooring. Multi-layer construction for enhanced stability and durability. Compatible with underfloor heating systems. A beautiful and practical choice for any room in your home.,,kg,,,active
